Unnamed: 0,ticker,risk,return,value
89,SIFY,0.725946179710561,0.376000022888184,0.0066
90,EFSC,0.427015408594389,0.101652851525524,0.0077
91,IDCC,0.520633052740121,0.270662995779857,0.004699999999999999
92,MARA,0.946425396492001,7.19318190592626,0.0038
93,PDP,0.319071514331727,0.167645214299692,1.021450459652707e-05
94,NVAX,0.959499051826603,1.73433579482092,0.0087
95,CTXR,0.743001961036648,0.411167477673069,3.8815117466802866e-05
96,EQRR,0.454318266403456,0.280073383003212,0.0002
97,KRYS,0.418368665722336,0.493889354032705,0.0095
98,LHCG,0.500082302699922,0.151277674416905,0.0062
99,LVHD,0.251406274833054,0.135459362983508,3.8815117466802866e-05
100,TTEC,0.62725770793801,0.271317779913059,0.0014000000000000002
101,ECPG,0.388639119838135,0.56516864070115,0.0076
102,TAYD,0.30558790915053,0.506012956031205,0.0037
103,PRMW,0.409830254007545,0.144005794547325,0.0063
104,STX,0.546424009316449,0.133255262046608,2.8730035060381764e-05
105,UMPQ,0.400926919559374,0.0060807412616757,0.005699999999999999
106,INTU,0.432845147387877,0.618929198583904,9.252045188936501e-06
107,IOSP,0.367915717997656,0.0856868232439291,0.006
108,QQQ,0.339236278584942,0.374160464106331,4.8208024931827026e-05
109,SIC,0.771129581145731,0.611790894330125,8.278145695364238e-06
110,IMKTA,0.258921697873676,0.976695740437401,0.0029
111,ALBO,0.608746939286741,0.735717086745446,0.0024
112,RAVE,0.747047971141675,0.0848484774047458,1.3147643163225555e-05
113,UGLD,0.072041904951964,0.43052009426281,0.005600000000000001
114,ESLT,0.273323638736948,0.0844871325370592,0.0014000000000000002
115,MRAM,0.575350710028321,0.287313418562042,1.7530190884300736e-05
116,BELFB,0.631465242494885,0.903474900276133,0.0016
117,EMMS,0.640472680062471,0.0560793779755552,0.0098
118,CYTK,0.360500511252183,2.99248103115853,0.005600000000000001
119,FTAG,0.341071335125855,0.288750012715658,3.895597974289053e-05
120,WING,0.637044979150426,0.837759423071631,0.0076
121,MBIN,0.301527498016149,1.17734618320479,0.0046
122,SPWH,0.528909044049867,0.168525484731284,0.004699999999999999
123,FORTY,0.304417311485004,0.156975076078285,1.4608492403583948e-06
124,AMGN,0.289658099038207,0.0386831024546682,0.0006
125,NWS,0.407838696579672,0.397129212178323,3.0243902439024416e-05
126,ICCH,0.269246782135222,0.107892811429728,4.878048780487809e-05
127,REGN,0.308451431397882,1.00653431402943,0.0021
128,WERN,0.232685147677177,0.288261173893073,0.0017000000000000001
129,RRR,0.657153268590573,0.854552841886538,0.0039000000000000003
130,DYSL,0.231460660541554,1.12499987582366,1.4634146341463425e-05
131,HFWA,0.323199672382158,0.0035174245654693,2.341463414634148e-05
132,PBPB,0.534374855108569,0.871194334147158,0.0027
133,LSCC,0.39483624797411,2.89465593428527,0.0079
134,STLD,0.350793174959629,2.5069765708845,0.008199999999999999
135,BMRA,0.771067350240103,0.0204081434053665,1.170731707317074e-05
136,ELSE,0.378820237752859,0.178378399277012,3.804878048780491e-05
137,LOPE,0.355160433465377,0.204629960574892,0.0004
138,DALI,0.231738718233421,0.210781512762758,0.008
139,OSTK,0.84591980140066,2.41949143296033,2.6341463414634168e-05
140,SBUX,0.407475635240057,0.238538311256257,2.3902439024390266e-05
141,CAR,0.583293176417123,5.1456220575997,0.0098
142,TCBK,0.35883122524295,0.23382957605372,2.6973026973026952e-05
143,EXLS,0.307743530545796,1.44272644686493,0.0023
144,FTXR,0.388372276742487,0.161632615692761,4.6953046953046915e-05
145,SNDX,0.438648524930707,2.2356258323819,3.1968031968031944e-05
146,NVMI,0.49195593474787,1.3669101688561,2.597402597402595e-05
147,PSC,0.356873588743365,0.307833576479427,9.990009990009983e-06
148,MASI,0.619543035258326,0.0757747961103504,2.9970029970029943e-05
149,ITIC,0.357677864737177,0.0253164556962025,0.0085
150,APPF,0.534833739531479,0.0155501420415158,3.696303696303693e-05
151,TWLVU,0.0219258998571339,0.0069791276532565,0.001
152,LCA,0.0198026766932688,0.0313531247636346,0.0098
153,NVEC,0.436127638855102,0.0149025020800193,0.0037
154,UMBF,0.333604310200841,0.306912036654701,0.0063
155,UBSI,0.464755623436349,0.0334190022125243,0.0096
156,FORD,0.703842223730904,0.259999990463257,2.2477522477522464e-05
157,FCEL,0.906006419229915,0.321299679073097,0.0007000000000000001
158,ATLC,0.68736101750619,2.65168554977612,0.0098
159,SNSR,0.350162087342849,0.351112931143111,1.2987012987012976e-05
160,NATH,0.361566859466294,0.0458663348211228,3.596403596403593e-05
161,WTFC,0.542889751215073,0.288309876347931,2.5474525474525455e-05
162,ICFI,0.324115544281477,0.11112320414325,4.895104895104891e-05
163,MCRB,0.894775328393217,0.576368802619994,0.008100000000000001
164,QQEW,0.292225721455756,0.306275932865433,0.0011
165,CDL,0.313845805772014,0.213948009642557,0.0072
166,DGICA,0.208002939839232,0.0133511861849893,0.0025
167,UFPI,0.275215914026201,0.948958396911621,0.0058
168,MNST,0.194081999174134,0.627267093822111,0.0004
169,FTXO,0.453675075141066,0.0166194944109897,0.005
170,SGEN,0.361303866645705,0.226844865267942,1.4985014985014971e-06
171,TMDI,0.848817460352579,0.784313810279581,3.246753246753244e-05
172,ATEC,0.615346776853422,0.82608699141439,3.996003996003993e-06
173,NWSA,0.452989628807051,0.429781236400719,3.4465534465534434e-05
174,LION,0.0029440367229203,0.0367346581296598,3.5464535464535435e-05
175,WNEB,0.456394917427841,0.0124610471581545,0.004699999999999999
176,ICCC,0.413785864434504,0.440776687163257,0.0044
177,CTG,0.372307098476086,0.349056573217983,0.0078000000000000005
178,DMLP,0.525234428957445,0.492331356393075,0.0078000000000000005
179,PFSW,0.512448519289661,0.729870133087112,1.698301698301697e-05
180,RCKY,0.682746690810427,0.0660345008550127,2.3476523476523458e-05
181,NVCR,0.689354710146139,0.091714606920369,2.9970029970029943e-05
182,ATVI,0.419679447305952,0.278083790516514,0.001
183,SBSI,0.313553859477033,0.0180059661415622,0.0009
184,JBHT,0.244332371137725,0.603477528456703,0.006999999999999999
185,TWNK,0.264552409606167,0.585332345364228,2.497502497502496e-06
186,UONEK,0.635501859176506,1.60732989848299,4.095904095904092e-05
187,YLCO,0.207631073189714,0.0499932992843404,2.4975024975024955e-05
188,AMAL,0.509450869359828,0.181771404365471,0.006500000000000001
189,INTL,0.0,0.0776302586152395,0.0024
190,ASUR,0.458840671025362,0.291616124628901,0.0026
191,KIRK,0.904111024043839,1.90476199486719,0.0034999999999999996
192,ETSY,0.754086305135633,2.07716404939124,0.0017000000000000001
193,CSWI,0.294200100456207,0.748254630413329,0.005600000000000001
194,USMC,0.227394265200634,0.208081477951827,0.0006
195,CWST,0.238606535982388,0.732324383709882,0.0083
196,ALJJ,0.457356790102455,0.777777777777778,2.1988761299780087e-05
197,MORN,0.365397435528474,0.605712109634091,0.0043
198,NNDM,0.870034641362036,0.0494296085040186,1.465917419985339e-05
199,VRAY,0.651917705945173,0.0876778153535018,1.9545565599804524e-05
200,OZK,0.463039247282862,0.480868934597362,4.690935743953085e-05
201,NRIM,0.352860883794145,0.393647461388977,2.3454678719765424e-05
202,ESTA,0.481556472478547,1.46254082454484,0.004699999999999999
203,ZS,0.714249842523428,1.64902936828628,0.0072
204,NXPI,0.380620767547967,0.433092268749737,9.193054136874364e-06
205,BWEN,0.854845643069097,2.25301217105327,0.0059
206,MERC,0.428556209056229,0.0241350949070877,0.0038
207,EUFN,0.364111300508109,0.0101729788652963,1.5321756894790604e-06
208,LOGI,0.632455654678176,0.232734969649188,4.954034729315629e-05
209,SNFCA,0.340476682215452,0.327049176802877,0.002
210,FDTS,0.4217944088522,0.0523316201454763,0.0044
211,DSGX,0.290211560099077,0.715292392918302,1.2768130745658837e-05
212,EXPO,0.25780039442904,0.476670468179361,0.0064
213,VRSN,0.339327121037511,0.118721455825137,3.1154239019407565e-05
214,OPRX,0.84734768237882,0.751219586628239,0.0095
215,LWAY,0.422260302402906,1.71065993656614,2.6557711950970387e-05
216,KNSA,0.759723119458294,0.301530196668938,0.0003
217,FSBW,0.432628462175018,0.127666302048767,1.8386108273748728e-05
218,GRIN,0.59806110782509,1.24847562936872,0.0026
219,HOLX,0.348346230283172,0.561804321107607,0.008199999999999999
220,METC,0.577930152777712,1.89722238374346,8.171603677221657e-06
221,AVID,0.427194503397874,2.50404633556416,0.0015
222,ON,0.461291692069586,1.96767664437342,3.166496424923392e-05
223,DORM,0.30915970830247,0.279630843917673,0.009899999999999999
224,HIFS,0.392897642679715,0.393289420136947,1.0214504596527071e-06
225,LULU,0.43851622089542,0.317647114319847,4.1879468845760985e-05
226,MIDD,0.491734436540156,0.407296743044186,1.8386108273748728e-05
227,PACB,0.885169331195224,1.14506769611842,2.0429009193054143e-06
228,LKQ,0.435890860025722,0.641425447940212,2.5536261491317677e-06
229,NATI,0.3478930340466,0.269692018573172,0.0054
230,IUSG,0.307587952955708,0.26617644814884,0.006500000000000001
231,ALTR,0.42868837841456,0.467661636988013,0.006
232,OTTR,0.290285058968763,0.248783392246904,0.0044
233,CLGN,0.781861850819867,0.92745377185055,0.0089
234,TANNI,0.243040926446434,0.0121378016769731,0.006
235,WSC,0.46308011568991,1.61239897992318,0.0055000000000000005
236,PSCU,0.285186744749379,0.106845642909572,2.9622063329928506e-05
237,AMRK,0.293004829148492,8.18854402726188,0.009899999999999999
238,FYT,0.441329805816236,0.320843037170021,1.0214504596527071e-06
239,PPSI,0.706182233869528,0.273913098913962,0.0014000000000000002
240,BWB,0.295679829179154,0.135766469799048,0.0087
241,ICUI,0.371949316700274,0.0322115324658048,0.0053
242,TUR,0.506665957294095,0.244036753243263,2.5025536261491324e-05
243,PXS,0.665468483829752,0.0446428143780452,0.0001
244,TAIT,0.474485424965367,0.370629447579964,0.0086
245,AIQ,0.399989262028724,0.272828606662637,0.0029
246,CCRN,0.4243105720096,1.39430540419827,0.0032
247,ADBE,0.597550480307644,0.122242413145123,0.0073
248,ACNB,0.400217834228155,0.0423840655396316,4.136874361593464e-05
249,HNRG,0.783416847631844,1.9466667175293,0.0038
250,CYBR,0.390928841324472,0.19197903352828,0.0042
251,CPSI,0.290960237458766,0.105758355220823,1.685393258426967e-05
252,MCRI,0.477246855753657,0.567512296896446,2.4004085801838615e-05
253,TGTX,0.913288304320829,0.370837084867317,4.034729315628193e-05
254,MDRX,0.344685619501818,0.818274025766052,0.0083
255,FVC,0.206251126611683,0.287207251196509,5.107252298263536e-07
256,INTG,0.313070130803187,0.149600016276042,0.009000000000000001
257,VECO,0.363288318127724,0.330207649323805,6.718817488122088e-06
258,CCBG,0.350442620924716,0.0604180382353001,4.5591975812257025e-05
259,ULH,0.374666081616313,0.894514762838891,0.0089
260,JKHY,0.242531480152635,0.229535023124144,4.031290492873252e-05
261,VTHR,0.256286432052758,0.245671159273177,4.5591975812257025e-05
262,CENX,0.783536585046447,0.469280997515897,0.008100000000000001
263,CTAS,0.380682884436115,0.644334152231902,2.7835101022220076e-05
264,HLIT,0.32716051748705,0.688461506954548,3.119450976628112e-05
265,CENT,0.395465593593892,0.352466891878551,3.503383404520803e-05
266,BBH,0.338795593500488,0.19438908129575,0.0003
267,FENC,0.54012327429158,0.512084652858941,0.0052
268,LEDS,0.923761709040153,0.020202000741265,3.311417190574457e-05
269,GSKY,0.585887607017754,0.146067443421929,4.7511637951720475e-05
270,CLIR,0.923812712337221,0.0136986167150362,2.639535441762249e-05
271,VONG,0.31166170996195,0.311227034537389,0.0028000000000000004
272,PZZA,0.462680352537905,0.426140933564217,0.01
273,IPDN,0.823849003478932,1.77472529955754,1.9196621394634537e-05
274,VUZI,0.877325275014716,1.54146349235775,3.5993665114939754e-05
275,CSX,0.290213471141331,0.273825913859555,0.0013
276,CPHC,0.31950499090495,1.13603225473158,0.0089
277,RIOT,0.948085065719868,4.50000005228478,0.0097
278,DGICB,0.204858935958569,0.317133387060651,2.9274847626817667e-05
279,PEZ,0.385476614011663,0.245774941498715,0.0077
280,LINK,0.440701465718947,0.867368396959807,0.0045000000000000005
281,VCEL,0.664280059893958,0.5697142464774,0.0042
282,VRTS,0.504684085147705,0.748128930066158,8.638479627585541e-06
283,HWC,0.561969253939708,0.166553326449648,0.0011
284,LEGR,0.324259653741273,0.163315758745957,3.791332725440321e-05
285,ESCA,0.619546296961048,0.283658824124413,9.118395162451406e-06
286,EDAP,0.487762785278795,1.48868773984801,0.0076
287,APEN,0.629168930064988,2.29865767140576,0.008199999999999999
288,BCRX,0.460714143206442,1.97183107956136,1.3437634976244176e-05
289,ASML,0.479103110584168,1.1935142926748,5.279070883524497e-06
290,KBWP,0.261273201551842,0.248360590296074,0.0091
291,SSBI,0.407948069417372,0.375216400971325,4.319239813792771e-06
292,DTUL,0.0091585909634231,0.189685126437115,0.0070999999999999995
293,BANR,0.427678485325287,0.136969507376208,3.93530738590008e-05
294,XEL,0.178988221321814,0.0821400073748813,0.0070999999999999995
295,TSCO,0.234580465069012,1.43345073702767,0.0045000000000000005
296,ISIG,0.73304996455259,0.788732538956494,0.0019
297,GOOG,0.41667755768627,0.488874863483569,0.009399999999999999
298,HCKT,0.291956227570079,0.3667285267283,4.799155348658634e-07
299,CLMT,0.745895206486847,3.42663060326573,4.031290492873252e-05
300,RDVY,0.297397658458006,0.326688803599165,0.0088
301,BATRK,0.362703951092006,0.167676747956536,0.0072
302,PEY,0.324249347473547,0.124079844700509,4.5591975812257025e-05
303,HIHO,0.606631021455846,0.450617220812029,0.009000000000000001
304,FOLD,0.727646521267035,0.327902277708416,4.2232567068195974e-05
305,MTSI,0.414083679487653,1.47946707142255,2.207611460382972e-05
306,DHIL,0.377358467275162,0.335341165479085,0.0007000000000000001
307,UNFI,0.301840059519693,3.70814459428495,0.006500000000000001
308,RDCM,0.301107833884715,0.241134746176651,0.0067
309,BIDU,0.790433842294839,0.0400802143984091,4.271248260306185e-05
310,TSBK,0.414032146681777,0.117449667436476,1.823679032490281e-05
311,DGRS,0.348040781561301,0.183684198479903,0.0055000000000000005
312,MITK,0.610046465352336,0.275549758389142,0.0003
313,APWC,0.796350654979699,0.126760614223364,1.43974660459759e-05
314,CPSH,0.883513701360102,1.84615398722993,0.009399999999999999
315,ARCW,0.324734350676852,4.93750005820766,0.008100000000000001
316,TCBI,0.613972291493044,0.155878234275669,3.5993665114939754e-05
317,KE,0.431438737874414,0.444255820462688,6.238901953256224e-06
318,TACO,0.566874707448731,0.582542681448598,0.0095
319,SIGI,0.259392680031847,0.451489754462875,0.008199999999999999
320,SCHN,0.561736798029438,0.543795622025804,0.0091
321,CEVA,0.655325707614454,0.210968865445587,0.0051
322,ASET,0.252641206156189,0.0411668472427559,0.0044
323,TSRI,0.528980082924153,1.2916667273751,0.0096
324,FLAT,0.080397417722112,0.0278823338702643,0.0018
325,PID,0.341949037436248,0.0512223018122698,3.839324278926907e-06
326,TTD,0.617819479920679,0.923952722477509,0.0006
327,FAAR,0.125864898024197,0.156648790620231,0.0003
328,TGLS,0.514605407502328,3.15030323375355,0.0098
329,CACG,0.368369105045095,0.0541040962573849,0.0095
330,UVSP,0.459512410656455,0.0089186091593844,0.006500000000000001
331,BEAT,0.722991581510382,0.0779944228646477,1.96765369295004e-05
332,DWLD,0.423412165322662,0.109794657194004,2.975476316168353e-05
333,PTF,0.395602165335506,0.564687807691123,3.8873158324134936e-05
334,RCM,0.701438994274649,0.0965517402655979,0.0024
335,BPRN,0.363018099708647,0.0901587350027901,0.0063
336,CGBD,0.624537864983598,0.123973099690017,1.4877381580841765e-05
337,RARE,0.750457476013782,0.0497916051571031,0.001
338,EBAY,0.53065294376876,0.359516622011694,0.008100000000000001
339,EBTC,0.372892229006515,0.0486869741987334,3.119450976628112e-05
340,BHACU,0.0315562847494457,0.0105528138616516,0.0051
341,FAST,0.27368568799208,0.363268520518914,1.2957719441378313e-05
342,COHU,0.48492164716443,0.556514294911312,3.647358064980562e-05
343,DOX,0.24540214035554,0.271331813151891,0.0022
344,SHLD,0.0995777937697761,0.100385193677693,4.031290492873252e-05
345,MRSN,0.887765019296854,0.132530118504294,0.0013
346,CROX,0.720164684822081,1.88349509739583,4.703172241685461e-05
347,IJT,0.296764845897507,0.193661243421728,4.46321447425253e-05
348,ESEA,0.533774018975009,3.9375,2.5536261491317677e-06
349,CAPR,0.685806044042491,2.24615380383102,0.0098
350,GERN,0.616766346055572,1.42647052765099,0.0013
351,MYRG,0.310108784470984,2.01552517990624,0.0009
352,CMCTP,0.194391787776201,0.107932875584198,0.0034999999999999996
353,SAIA,0.46496426063117,1.910895330747,0.0091
354,EMCG,0.0409301935240279,0.0310000419616699,4.596527068437182e-06
355,VRNT,0.370559741166948,0.342733014463277,0.0013
356,DWMC,0.315086974988663,0.406381210293597,2.298263534218591e-05
357,PIO,0.346547440311064,0.145987772684617,3.983656792645558e-05
358,PFM,0.212532069116919,0.215469644767015,3.0132788559754857e-05
359,GILD,0.270328081732458,0.280940088586202,0.0002
360,MTEX,0.599292516963945,0.142857142857143,0.0062
361,RNLC,0.253100044395942,0.27137525208509,0.009000000000000001
362,IBTX,0.57807393344388,0.100736231795506,0.0004
363,DFVL,0.157460733580956,0.173669095587375,0.0038
364,HUBG,0.239733732063548,0.615880157350297,0.0069
365,PPIH,0.450348441433689,0.0855614122375891,0.0062
366,ABUS,0.791478791920214,0.0827338206620575,2.145045965270685e-05
367,HSON,0.429386062362178,1.08786620595551,0.0070999999999999995
368,FRPT,0.770236144309924,0.0658028236721296,3.4729315628192045e-05
369,EXPE,0.561827135568178,0.0498760004426127,0.003
370,FSV,0.41592301726251,0.53589845754866,2.5025536261491324e-05
371,AMZN,0.577977620436735,0.100053304036458,8.171603677221657e-06
372,AEHR,0.717476552848688,16.4799995422363,0.0083
373,GRMN,0.554366785546481,0.0129071345153189,0.0092
374,MANH,0.423059272771552,0.626653376630671,3.370786516853934e-05
375,EQIX,0.331329590591256,0.264116111783054,8.171603677221657e-06
376,CBAY,0.786969497726841,3.28061233675018,4.851889683350359e-05
377,ACLS,0.300961187978677,3.49877228091811,0.0054
378,FFIV,0.41005125426855,0.0515596466854621,0.0039000000000000003
379,EDRY,0.630028239695452,1.0704500932212,0.002
380,PANL,0.332729272468445,1.07167236633526,2.7068437180796737e-05
381,III,0.452585960597498,1.07114617801349,0.0079
382,FHK,0.21902162919784,0.0005647676627422,1.8386108273748728e-05
383,POOL,0.484763775764968,0.816858157610547,0.0058
384,PEBK,0.526719021632201,0.0069760246806391,2.5025536261491324e-05
385,GWRS,0.424987550800299,0.0715361316541675,0.0021
386,PDD,0.828193582726763,1.54493515212815,0.009899999999999999
387,VKTX,0.742411792034985,0.0618182095614346,0.0062
388,AMD,0.63240513283014,0.603713199894367,0.0068000000000000005
389,VBFC,0.366495199888836,0.495150685035608,0.0042
390,CSQ,0.373082066679353,0.0549853358594049,3.064351378958121e-05
391,NTLA,0.770630976980166,1.86950633780744,1.8386108273748728e-05
392,FAT,0.705297457753075,0.442888009549075,4.443309499489276e-05
393,VICR,0.674413413284486,0.477234049046293,0.0077
394,CSA,0.339758545932659,0.287613720105596,0.005600000000000001
395,CHSCP,0.143532531275673,0.0431526050272919,0.0052
396,CODX,0.91120733902314,2.60000010596382,0.008199999999999999
397,CIGI,0.41890195969208,0.375657309952049,0.0049
398,VIVO,0.427762004564052,2.47697027933188,0.0038
399,GCBC,0.356369419696603,0.706169391835019,8.975712777191134e-06
